0, 1, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0001.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0002.png', 0.266970635552598
134, 135, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0135.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0136.png', 0.2662162371377299
135, 136, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0136.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0137.png', 0.27080290795776363
136, 137, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0137.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0138.png', 0.26904019200877455
137, 138, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0138.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0139.png', 0.3038987026373221
138, 139, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0139.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0140.png', 0.2753166311155735
139, 140, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0140.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0141.png', 0.2734183969915673
140, 141, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0141.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0142.png', 0.27416353578648445
141, 142, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0142.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0143.png', 0.27898400599529083
142, 143, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0143.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0144.png', 0.35742107112644156
143, 144, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0144.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0145.png', 0.11302353835216326
144, 145, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0145.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0146.png', 0.06931251885074807
145, 146, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0146.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0147.png', 0.05355467696073313
146, 147, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0147.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0148.png', 0.02081714921046888
147, 148, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0148.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0149.png', 0.042482132144591817
148, 149, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0149.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0150.png', 0.1996005283617987
149, 150, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0150.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0151.png', 0.15708358056606125
150, 151, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0151.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0152.png', 0.1583380132685498
151, 152, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0152.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0153.png', 0.2521560785137386
152, 153, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0153.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0154.png', 0.48176402747295133
