0, 1, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0001.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0002.png', 0.014877146129825315
154, 155, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0155.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0156.png', 0.04682589881945119
155, 156, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0156.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0157.png', 0.030792748897177133
156, 157, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0157.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0158.png', 0.032070236167140186
157, 158, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0158.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0159.png', 0.04181548247050261
158, 159, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0159.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0160.png', 0.042615183152034414
159, 160, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0160.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0161.png', 0.03953097132926435
160, 161, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0161.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0162.png', 0.03466392452296183
161, 162, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0162.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0163.png', 0.022951540121012557
162, 163, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0163.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0164.png', 0.016977847647507656
163, 164, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0164.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0165.png', 0.016657802964878055
164, 165, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0165.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0166.png', 0.008656529248688734
165, 166, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0166.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0167.png', -0.0
166, 167, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0167.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0168.png', 0.006928421875195574
167, 168, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0168.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0169.png', 0.006928421875195574
168, 169, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0169.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0170.png', -0.0
169, 170, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0170.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0171.png', -0.0
170, 171, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0171.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0172.png', 0.03340738411723077
171, 172, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0172.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0173.png', 0.029144403890329913
172, 173, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0173.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0174.png', 0.046565300256908373
173, 174, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0174.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0175.png', 0.0449946582378526
174, 175, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0175.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0176.png', 0.03986870811853921
175, 176, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0176.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0177.png', 0.03136184071339305
176, 177, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0177.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0178.png', 0.04532288501728351
177, 178, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0178.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0179.png', 0.06265406050397751
178, 179, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0179.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0180.png', 0.06204570398551074
179, 180, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0180.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0181.png', 0.052669376684024174
180, 181, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0181.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0182.png', 0.0852677786564968
181, 182, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0182.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0183.png', 0.0727271570176384
182, 183, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0183.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0184.png', 0.04107944421262204
183, 184, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0184.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0185.png', 0.03632456386378443
184, 185, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0185.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0186.png', 0.03508063498110406
185, 186, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0186.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0187.png', 0.046304369694441044
186, 187, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0187.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0188.png', 0.03728581353736396
187, 188, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0188.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0189.png', 0.04780022355746674
188, 189, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0189.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0190.png', 0.026819055714578086
189, 190, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0190.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0191.png', 0.01110940833936799
190, 191, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0191.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0192.png', 0.012890940833683676
191, 192, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0192.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0193.png', 0.009807656972397523
192, 193, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0193.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0194.png', 0.01330883895390907
193, 194, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0194.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0195.png', 0.0152035832563978
194, 195, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0195.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0196.png', 0.00954402043197831
195, 196, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0196.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0197.png', 0.010505212153760499
196, 197, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0197.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0198.png', 0.01895455514356647
197, 198, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0198.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0199.png', 0.01633665552988666
198, 199, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0199.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0200.png', 0.02173672794550991
199, 200, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0200.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0201.png', 0.05095202519041394
200, 201, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0201.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0202.png', 0.05146226327342998
201, 202, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0202.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0203.png', 0.03926032897020933
202, 203, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0203.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0204.png', 0.05101586993095211
203, 204, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0204.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0205.png', 0.06362440592311062
204, 205, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0205.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0206.png', 0.056564238938817006
205, 206, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0206.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0207.png', 0.07771536944374509
206, 207, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0207.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0208.png', 0.07494194478099976
207, 208, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0208.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0209.png', 0.08091832098189544
208, 209, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0209.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0210.png', 0.05146226327342998
209, 210, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0210.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0211.png', 0.060885749102573175
210, 211, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0211.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0212.png', 0.05190775357363892
211, 212, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0212.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0213.png', 0.043610150807954
212, 213, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0213.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0214.png', 0.05184416703968961
213, 214, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0214.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0215.png', 0.06180194940975692
214, 215, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0215.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0216.png', 0.025197029454537802
215, 216, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0216.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0217.png', -0.0
216, 217, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0217.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0218.png', -0.0
217, 218, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0218.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0219.png', -0.0
218, 219, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0219.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0220.png', -0.0
219, 220, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0220.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0221.png', 0.01649736862931219
220, 221, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0221.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0222.png', 0.02979160948403639
221, 222, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0222.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0223.png', 0.044138728435619244
222, 223, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0223.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0224.png', 0.04734610866527085
223, 224, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0224.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0225.png', 0.13426538987202694
224, 225, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0225.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0226.png', 0.1360755591040816
225, 226, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0226.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0227.png', 0.13996297339435232
226, 227, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0227.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0228.png', 0.21010496854873045
227, 228, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0228.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0229.png', 0.19772193787653128
228, 229, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0229.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0230.png', 0.19635134505600527
229, 230, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0230.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0231.png', 0.24248109795512465
230, 231, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0231.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0232.png', 0.2525427489050296
231, 232, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0232.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0233.png', 0.2589617003108821
232, 233, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0233.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0234.png', 0.2918784849819566
233, 234, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0234.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0235.png', 0.30471281132725914
234, 235, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0235.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0236.png', 0.34203474467074274
235, 236, './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0236.png', './GTEA61/processed_frames2/S2/pour_water,cup/3/mmaps/map0237.png', 0.33247499115729223
