0, 1, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0001.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0002.png', 6.168175311937833
150, 151, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0151.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0152.png', 4.313584727537752
151, 152, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0152.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0153.png', 4.543350130391317
152, 153, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0153.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0154.png', 4.618834314959695
153, 154, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0154.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0155.png', 4.390188043148095
154, 155, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0155.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0156.png', 4.597603565255882
155, 156, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0156.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0157.png', 4.910573522389579
156, 157, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0157.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0158.png', 4.843373325289789
157, 158, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0158.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0159.png', 5.06397147392496
158, 159, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0159.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0160.png', 5.114659616572451
159, 160, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0160.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0161.png', 4.8138390427318765
160, 161, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0161.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0162.png', 4.824108462621732
161, 162, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0162.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0163.png', 4.3345265410486284
162, 163, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0163.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0164.png', 4.049342512315568
163, 164, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0164.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0165.png', 4.255777918136155
164, 165, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0165.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0166.png', 4.529410694703343
165, 166, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0166.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0167.png', 3.9348575105452053
166, 167, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0167.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0168.png', 4.252662669709511
167, 168, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0168.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0169.png', 4.182872016335782
168, 169, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0169.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0170.png', 4.040128222258871
169, 170, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0170.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0171.png', 4.278346646367803
170, 171, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0171.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0172.png', 4.481714867569163
171, 172, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0172.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0173.png', 4.238006981053336
172, 173, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0173.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0174.png', 4.26990261660542
173, 174, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0174.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0175.png', 4.522550438188067
174, 175, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0175.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0176.png', 4.105279278866305
175, 176, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0176.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0177.png', 4.489841005980532
176, 177, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0177.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0178.png', 4.491547411550638
177, 178, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0178.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0179.png', 4.372106063120589
178, 179, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0179.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0180.png', 4.968259448120417
179, 180, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0180.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0181.png', 5.16958939082949
180, 181, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0181.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0182.png', 4.957734351240922
181, 182, './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0182.png', './GTEA61/processed_frames2/S1/pour_water,cup/3/rgb/rgb0183.png', 4.895798834401921
