0, 1, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0001.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0002.png', 5.568917705865722
150, 151, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0151.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0152.png', 4.014876776910307
151, 152, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0152.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0153.png', 4.367919693594812
152, 153, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0153.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0154.png', 4.3923548429713675
153, 154, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0154.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0155.png', 4.57152015873064
154, 155, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0155.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0156.png', 4.077225194084552
155, 156, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0156.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0157.png', 4.446295368765017
156, 157, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0157.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0158.png', 4.4807025173204895
157, 158, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0158.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0159.png', 4.736105809300022
158, 159, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0159.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0160.png', 5.0859389052584465
159, 160, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0160.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0161.png', 5.165476009771702
160, 161, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0161.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0162.png', 5.145666675605076
161, 162, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0162.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0163.png', 5.040256018819313
162, 163, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0163.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0164.png', 5.507649022851086
163, 164, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0164.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0165.png', 5.570485368462506
164, 165, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0165.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0166.png', 5.6543917733289195
165, 166, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0166.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0167.png', 5.873438171937487
166, 167, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0167.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0168.png', 5.744887103440308
167, 168, './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0168.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/rgb/rgb0169.png', 5.317232541797688
