0, 1, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0001.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0002.png', 5.659713717583628
147, 148, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0148.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0149.png', 5.204025571925797
148, 149, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0149.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0150.png', 5.238387516812221
149, 150, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0150.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0151.png', 4.75818672746326
150, 151, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0151.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0152.png', 4.617172498589368
151, 152, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0152.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0153.png', 4.9035530900349515
152, 153, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0153.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0154.png', 5.310318092669593
153, 154, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0154.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0155.png', 5.302522644264766
154, 155, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0155.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0156.png', 5.149415402113022
155, 156, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0156.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0157.png', 4.753418421123017
156, 157, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0157.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0158.png', 4.650890025065481
157, 158, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0158.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0159.png', 4.71992354262229
158, 159, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0159.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0160.png', 4.749360643002612
159, 160, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0160.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0161.png', 5.0697934507426545
160, 161, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0161.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0162.png', 5.017690733337156
161, 162, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0162.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0163.png', 5.0047040210338345
162, 163, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0163.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0164.png', 4.764887923226033
163, 164, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0164.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0165.png', 4.819415854848625
164, 165, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0165.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0166.png', 5.083454409844873
165, 166, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0166.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0167.png', 4.826771298080718
166, 167, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0167.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0168.png', 5.237280878091804
167, 168, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0168.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0169.png', 5.452606575954968
168, 169, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0169.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0170.png', 5.197525756114788
169, 170, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0170.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0171.png', 4.864431782561978
170, 171, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0171.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0172.png', 4.921513558682902
171, 172, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0172.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0173.png', 4.661084082637689
172, 173, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0173.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0174.png', 4.893661915438532
173, 174, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0174.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0175.png', 4.44188977087676
174, 175, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0175.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0176.png', 4.6378361677001
175, 176, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0176.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0177.png', 4.721823427592726
176, 177, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0177.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0178.png', 4.344759000507505
177, 178, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0178.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0179.png', 4.581022163581329
178, 179, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0179.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0180.png', 4.60541106305978
179, 180, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0180.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0181.png', 4.129925986687305
180, 181, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0181.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0182.png', 4.8529806715334365
181, 182, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0182.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0183.png', 4.744924222082917
182, 183, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0183.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0184.png', 4.543830695499103
183, 184, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0184.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0185.png', 4.7629589852816725
184, 185, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0185.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0186.png', 4.303961278153268
185, 186, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0186.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0187.png', 4.752621567328484
186, 187, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0187.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0188.png', 4.202923545610216
187, 188, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0188.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0189.png', 4.470322632941573
188, 189, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0189.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0190.png', 4.94221640277479
189, 190, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0190.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0191.png', 4.889808470435396
190, 191, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0191.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0192.png', 4.4709222457925355
191, 192, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0192.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0193.png', 4.378608780099113
192, 193, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0193.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0194.png', 4.63782939138903
193, 194, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0194.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0195.png', 4.739170176863809
194, 195, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0195.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0196.png', 4.5627647528756565
195, 196, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0196.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0197.png', 4.585571624563362
196, 197, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0197.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0198.png', 4.711016689560922
197, 198, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0198.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0199.png', 4.6642349576236635
198, 199, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0199.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0200.png', 4.727730558344286
199, 200, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0200.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0201.png', 4.4954974249196535
200, 201, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0201.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0202.png', 4.61547247608509
201, 202, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0202.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0203.png', 4.460411688789489
202, 203, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0203.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0204.png', 4.891894743636869
203, 204, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0204.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0205.png', 5.135521068781383
204, 205, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0205.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0206.png', 4.842670048535854
205, 206, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0206.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0207.png', 5.013656492696576
206, 207, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0207.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0208.png', 4.759712810327467
207, 208, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0208.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0209.png', 4.524265803483548
208, 209, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0209.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0210.png', 4.953673482607553
209, 210, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0210.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0211.png', 4.975887138776898
210, 211, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0211.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0212.png', 5.033421915746914
211, 212, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0212.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0213.png', 4.488862995522487
212, 213, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0213.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0214.png', 4.779247779892014
213, 214, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0214.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0215.png', 4.4206838142595855
214, 215, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0215.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0216.png', 4.565784089313493
215, 216, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0216.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0217.png', 4.959684787918138
216, 217, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0217.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0218.png', 4.625220858237216
217, 218, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0218.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0219.png', 4.984433712791123
218, 219, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0219.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0220.png', 4.833085227911081
219, 220, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0220.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0221.png', 4.8193194587557855
220, 221, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0221.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0222.png', 5.1292651234883895
221, 222, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0222.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0223.png', 4.661386870747936
222, 223, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0223.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0224.png', 4.725396846884191
223, 224, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0224.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0225.png', 4.8816790367391185
224, 225, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0225.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0226.png', 5.214753451427417
225, 226, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0226.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0227.png', 4.675208681632103
226, 227, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0227.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0228.png', 4.881986461025484
227, 228, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0228.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0229.png', 4.511514983473814
228, 229, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0229.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0230.png', 5.085690717017301
229, 230, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0230.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0231.png', 5.085429533087557
230, 231, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0231.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0232.png', 4.876653440461332
231, 232, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0232.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0233.png', 5.12247046782585
232, 233, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0233.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0234.png', 4.760928798168142
233, 234, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0234.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0235.png', 4.7426309308862615
234, 235, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0235.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0236.png', 5.07773736654123
235, 236, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0236.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0237.png', 4.606006339256184
236, 237, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0237.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0238.png', 4.937019183634098
237, 238, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0238.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0239.png', 4.786984204967432
238, 239, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0239.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0240.png', 4.719111627114284
239, 240, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0240.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0241.png', 4.81890648961333
240, 241, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0241.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0242.png', 5.119284612678439
241, 242, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0242.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0243.png', 5.203171119931742
242, 243, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0243.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0244.png', 5.2574304759211925
243, 244, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0244.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0245.png', 5.396760563838769
244, 245, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0245.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0246.png', 5.762651057551946
245, 246, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0246.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0247.png', 5.807141331322183
246, 247, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0247.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0248.png', 5.573653628754908
247, 248, './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0248.png', './GTEA61/processed_frames2/S3/shake_tea,cup/1/rgb/rgb0249.png', 5.251202023894538
