0, 1, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0001.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0002.png', 5.478162973043095
133, 134, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0134.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0135.png', 5.455347070448307
134, 135, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0135.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0136.png', 4.736776565092013
135, 136, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0136.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0137.png', 5.552129338848809
136, 137, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0137.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0138.png', 5.044015372530328
137, 138, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0138.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0139.png', 4.529006321047846
138, 139, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0139.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0140.png', 5.5055729419490085
139, 140, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0140.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0141.png', 5.306006542203603
140, 141, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0141.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0142.png', 5.8517552500350885
141, 142, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0142.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0143.png', 5.250385374173075
142, 143, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0143.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0144.png', 5.552098092014126
143, 144, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0144.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0145.png', 5.09009909714799
144, 145, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0145.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0146.png', 4.804564038663724
145, 146, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0146.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0147.png', 5.169782114887547
146, 147, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0147.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0148.png', 5.320963550177552
147, 148, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0148.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0149.png', 5.080367176100456
148, 149, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0149.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0150.png', 4.590083904377182
149, 150, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0150.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0151.png', 4.840237515677352
150, 151, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0151.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0152.png', 4.733979341421174
151, 152, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0152.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0153.png', 4.569759569945681
152, 153, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0153.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0154.png', 4.880654304926705
153, 154, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0154.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0155.png', 5.242170805646471
154, 155, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0155.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0156.png', 5.205736253840516
155, 156, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0156.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0157.png', 5.512805289707062
156, 157, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0157.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0158.png', 5.753000323983684
157, 158, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0158.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0159.png', 5.919825621841284
158, 159, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0159.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0160.png', 5.797052463730258
159, 160, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0160.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/3/rgb/rgb0161.png', 6.206778340713765
