0, 1, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0001.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0002.png', 0.26534746366586315
134, 135, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0135.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0136.png', 0.22869654799416034
135, 136, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0136.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0137.png', 0.22134511821780928
136, 137, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0137.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0138.png', 0.25953474530821086
137, 138, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0138.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0139.png', 0.26836369345776173
138, 139, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0139.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0140.png', 0.26322672025097227
139, 140, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0140.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0141.png', 0.3141889249991653
140, 141, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0141.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0142.png', 0.3351060377435086
141, 142, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0142.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0143.png', 0.3317647154844846
142, 143, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0143.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0144.png', 0.3189759378178483
143, 144, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0144.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0145.png', 0.38868385869587885
144, 145, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0145.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0146.png', 0.3575184894292688
145, 146, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0146.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0147.png', 0.34010115615474934
146, 147, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0147.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0148.png', 0.34256709137767305
147, 148, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0148.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0149.png', 0.3352743136429936
148, 149, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0149.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0150.png', 0.29006898603262504
149, 150, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0150.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0151.png', 0.3073599335449503
150, 151, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0151.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0152.png', 0.32986664406239463
151, 152, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0152.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0153.png', 0.35115454145356106
152, 153, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0153.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0154.png', 0.3298326968333574
153, 154, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0154.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0155.png', 0.37881109116563605
154, 155, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0155.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0156.png', 0.28723515637284613
155, 156, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0156.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0157.png', 0.32990058942387807
156, 157, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0157.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0158.png', 0.33621581459140365
157, 158, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0158.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0159.png', 0.3234171565731816
158, 159, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0159.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0160.png', 0.3203220276561135
159, 160, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0160.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0161.png', 0.34439356572896446
160, 161, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0161.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0162.png', 0.34056843574085427
161, 162, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0162.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0163.png', 0.37408505486727317
162, 163, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0163.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0164.png', 0.38269139179184886
163, 164, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0164.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0165.png', 0.2999542433203987
164, 165, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0165.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0166.png', 0.3320015647673562
165, 166, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0166.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0167.png', 0.3543935602953049
166, 167, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0167.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0168.png', 0.3010584468233526
167, 168, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0168.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0169.png', 0.32996847454517286
168, 169, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0169.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0170.png', 0.2967011230689932
169, 170, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0170.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0171.png', 0.31387542126799567
170, 171, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0171.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0172.png', 0.30584366534914253
171, 172, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0172.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0173.png', 0.32083896816804947
172, 173, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0173.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0174.png', 0.300417542724733
173, 174, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0174.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0175.png', 0.29569660975790313
174, 175, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0175.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0176.png', 0.3395332720685258
175, 176, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0176.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0177.png', 0.28985147700875324
176, 177, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0177.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0178.png', 0.2792793636592319
177, 178, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0178.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0179.png', 0.27464736811122115
178, 179, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0179.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0180.png', 0.29881229333520387
179, 180, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0180.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0181.png', 0.2506067592529343
180, 181, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0181.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0182.png', 0.2778750936712241
181, 182, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0182.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0183.png', 0.31710722128709784
182, 183, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0183.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0184.png', 0.2896701588663593
183, 184, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0184.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0185.png', 0.25869408344302697
184, 185, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0185.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0186.png', 0.28625106257155725
185, 186, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0186.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0187.png', 0.22582469310016456
186, 187, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0187.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0188.png', 0.254934260506565
187, 188, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0188.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0189.png', 0.2883630372639789
188, 189, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0189.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0190.png', 0.31987365959856234
189, 190, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0190.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0191.png', 0.29777552599191903
190, 191, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0191.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0192.png', 0.2656120109087196
191, 192, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0192.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0193.png', 0.26746046913189836
192, 193, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0193.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0194.png', 0.2725229761133767
193, 194, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0194.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0195.png', 0.26644265970245284
194, 195, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0195.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0196.png', 0.24263847332473015
195, 196, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0196.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0197.png', 0.25064554383385834
196, 197, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0197.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0198.png', 0.26888992696912145
197, 198, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0198.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0199.png', 0.22293757984472679
198, 199, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0199.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0200.png', 0.24796315583517728
199, 200, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0200.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0201.png', 0.2331963612815667
200, 201, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0201.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0202.png', 0.20206640833204464
201, 202, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0202.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0203.png', 0.21081449520674805
202, 203, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0203.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0204.png', 0.23451520523276326
203, 204, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0204.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/mmaps/map0205.png', 0.18822339703754962
