0, 1, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0001.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0002.png', 0.3086616018001874
153, 154, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0154.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0155.png', 0.0037475792923851734
154, 155, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0155.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0156.png', 0.00874590784647976
155, 156, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0156.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0157.png', -0.0
156, 157, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0157.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0158.png', -0.0
157, 158, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0158.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0159.png', 0.01942326508122074
158, 159, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0159.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0160.png', 0.18787459456049077
159, 160, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0160.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0161.png', 0.22391522789457574
160, 161, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0161.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0162.png', 0.21513450947166426
161, 162, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0162.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0163.png', 0.2696408645396076
162, 163, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0163.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0164.png', 0.29991859014354094
163, 164, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0164.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0165.png', 0.30855616506896044
164, 165, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0165.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0166.png', 0.28251857692221033
165, 166, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0166.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0167.png', 0.34961092670081795
166, 167, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0167.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0168.png', 0.3547850308389737
167, 168, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0168.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0169.png', 0.4230551103451315
