0, 1, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0001.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0002.png', 5.045022232975711
144, 145, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0145.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0146.png', 5.114566593063785
145, 146, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0146.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0147.png', 5.094872272259489
146, 147, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0147.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0148.png', 5.135317840988089
147, 148, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0148.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0149.png', 4.824405337468704
148, 149, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0149.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0150.png', 4.934527385984793
149, 150, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0150.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0151.png', 5.193718455297968
150, 151, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0151.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0152.png', 5.143187134918681
151, 152, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0152.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0153.png', 5.492136604565692
152, 153, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0153.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0154.png', 4.973234854645547
153, 154, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0154.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0155.png', 4.892343741109262
154, 155, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0155.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0156.png', 5.107757946699952
155, 156, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0156.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0157.png', 4.510196110681447
156, 157, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0157.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0158.png', 5.056386973973271
157, 158, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0158.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0159.png', 4.7107771859207155
158, 159, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0159.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0160.png', 4.402774578066687
159, 160, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0160.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0161.png', 5.009391429588617
160, 161, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0161.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0162.png', 4.929611557879227
161, 162, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0162.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0163.png', 5.045352098741969
162, 163, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0163.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0164.png', 4.958165142632813
163, 164, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0164.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0165.png', 4.617401526915415
164, 165, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0165.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0166.png', 5.141544922481625
165, 166, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0166.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0167.png', 4.6659426568734395
166, 167, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0167.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0168.png', 5.238357564883626
167, 168, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0168.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0169.png', 4.762288667610422
168, 169, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0169.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0170.png', 4.577939422771679
169, 170, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0170.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0171.png', 4.907516920754421
170, 171, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0171.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0172.png', 5.084665332087254
171, 172, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0172.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0173.png', 5.4264592504610505
172, 173, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0173.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0174.png', 5.127380622402876
173, 174, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0174.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0175.png', 4.63350287353958
174, 175, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0175.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0176.png', 5.0931213623698435
175, 176, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0176.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0177.png', 5.2721649109975806
176, 177, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0177.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0178.png', 5.3518843313780655
177, 178, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0178.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0179.png', 5.001030807550987
178, 179, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0179.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0180.png', 4.9981101014529035
179, 180, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0180.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0181.png', 4.936208778787219
180, 181, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0181.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0182.png', 5.331868865506235
181, 182, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0182.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0183.png', 5.11068318850552
182, 183, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0183.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0184.png', 4.515754555092422
183, 184, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0184.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0185.png', 5.30040848967162
184, 185, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0185.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0186.png', 5.185084633274225
185, 186, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0186.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0187.png', 5.031523067533543
186, 187, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0187.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0188.png', 4.960051027636466
187, 188, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0188.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0189.png', 5.34728629792045
188, 189, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0189.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0190.png', 5.186514977479816
189, 190, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0190.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0191.png', 5.168835530725339
190, 191, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0191.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0192.png', 4.931356874318761
191, 192, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0192.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0193.png', 5.404718207490393
192, 193, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0193.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0194.png', 5.428454013375954
193, 194, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0194.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0195.png', 4.87946964161049
194, 195, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0195.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0196.png', 4.7301656798464355
195, 196, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0196.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0197.png', 4.869580612929438
196, 197, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0197.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0198.png', 4.8025136035915095
197, 198, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0198.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0199.png', 4.690907150823002
198, 199, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0199.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/rgb/rgb0200.png', 4.785130041338717
