0, 1, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0001.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0002.png', 5.203548454085901
150, 151, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0151.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0152.png', 4.123683210053673
151, 152, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0152.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0153.png', 3.7915251718456138
152, 153, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0153.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0154.png', 3.855434314763614
153, 154, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0154.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0155.png', 4.18322933008836
154, 155, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0155.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0156.png', 4.310637097919908
155, 156, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0156.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0157.png', 4.3089488606872495
156, 157, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0157.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0158.png', 3.8597694953683668
157, 158, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0158.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0159.png', 4.013521359373952
158, 159, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0159.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0160.png', 4.358403418776987
159, 160, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0160.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0161.png', 5.2103235149356335
160, 161, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0161.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0162.png', 5.502391914175914
161, 162, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0162.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0163.png', 5.421136357660243
162, 163, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0163.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0164.png', 4.561997784664014
163, 164, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0164.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0165.png', 5.354016679366972
164, 165, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0165.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0166.png', 4.653913397539591
165, 166, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0166.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0167.png', 5.241704469122487
166, 167, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0167.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0168.png', 4.765893268613716
167, 168, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0168.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0169.png', 5.217248494555531
168, 169, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0169.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0170.png', 5.3733322553183145
169, 170, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0170.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0171.png', 4.865845697233301
170, 171, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0171.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0172.png', 4.972789046049902
171, 172, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0172.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0173.png', 4.376528430532129
172, 173, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0173.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0174.png', 4.839233604974168
173, 174, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0174.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0175.png', 5.1415689736493455
174, 175, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0175.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0176.png', 4.422130340321608
175, 176, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0176.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0177.png', 4.493765059026185
176, 177, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0177.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0178.png', 5.762589130961503
177, 178, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0178.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0179.png', 6.188055259394076
178, 179, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0179.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0180.png', 5.892154539550302
179, 180, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0180.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0181.png', 5.739742074982726
180, 181, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0181.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0182.png', 5.262970859579908
181, 182, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0182.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0183.png', 4.342038306175544
182, 183, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0183.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0184.png', 4.732922459691472
183, 184, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0184.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0185.png', 4.310376111896769
184, 185, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0185.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0186.png', 4.224460186777993
185, 186, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0186.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0187.png', 4.225702595591946
186, 187, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0187.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0188.png', 4.4140183515151605
187, 188, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0188.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0189.png', 4.5839822851027385
188, 189, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0189.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0190.png', 4.476993813215497
189, 190, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0190.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0191.png', 4.259086120959961
190, 191, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0191.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0192.png', 4.4409480351326795
191, 192, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0192.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0193.png', 4.433611415553238
192, 193, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0193.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0194.png', 4.5999784539996424
193, 194, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0194.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0195.png', 4.747908652177672
194, 195, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0195.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0196.png', 4.431388477315312
195, 196, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0196.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0197.png', 4.564370654519765
196, 197, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0197.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0198.png', 4.353258769246992
197, 198, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0198.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0199.png', 4.931648435659324
198, 199, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0199.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0200.png', 4.7103634072789475
199, 200, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0200.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0201.png', 4.705434284197679
200, 201, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0201.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0202.png', 4.364062813193451
201, 202, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0202.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0203.png', 4.502320540506837
202, 203, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0203.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0204.png', 4.477453149260164
203, 204, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0204.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0205.png', 4.666456254882077
204, 205, './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0205.png', './GTEA61/processed_frames2/S3/pour_water,cup/2/rgb/rgb0206.png', 4.778013986879284
