0, 1, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0001.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0002.png', 5.182093773644949
133, 134, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0134.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0135.png', 5.297615297854884
134, 135, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0135.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0136.png', 5.01845546581895
135, 136, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0136.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0137.png', 5.0406981910587
136, 137, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0137.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0138.png', 5.422134005999921
137, 138, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0138.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0139.png', 5.256836558538442
138, 139, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0139.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0140.png', 5.461473279601672
139, 140, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0140.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0141.png', 5.540222388192536
140, 141, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0141.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0142.png', 5.014664072372213
141, 142, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0142.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0143.png', 4.7552102759787696
142, 143, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0143.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0144.png', 5.21404606135395
143, 144, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0144.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0145.png', 5.609457689730836
144, 145, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0145.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0146.png', 5.310062701435213
145, 146, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0146.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0147.png', 5.478521796174013
146, 147, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0147.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0148.png', 5.196147905227691
147, 148, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0148.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0149.png', 4.745312378685573
148, 149, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0149.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0150.png', 4.899025268356133
149, 150, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0150.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0151.png', 4.7466866474513925
150, 151, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0151.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0152.png', 4.949523706906609
151, 152, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0152.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0153.png', 5.450567769396967
152, 153, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0153.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0154.png', 5.497022935113812
153, 154, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0154.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0155.png', 5.118210045744082
154, 155, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0155.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0156.png', 5.298828161870378
155, 156, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0156.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0157.png', 5.470397103746755
156, 157, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0157.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0158.png', 5.356711286391244
157, 158, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0158.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0159.png', 5.680197466820408
158, 159, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0159.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0160.png', 5.413018485648485
159, 160, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0160.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0161.png', 5.15375450756398
160, 161, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0161.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0162.png', 5.517601343223904
161, 162, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0162.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0163.png', 5.662040599072038
162, 163, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0163.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0164.png', 5.03810646584336
163, 164, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0164.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0165.png', 5.574948890253847
164, 165, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0165.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0166.png', 5.35713697271373
165, 166, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0166.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0167.png', 4.975332981068683
166, 167, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0167.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0168.png', 5.274310343062283
167, 168, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0168.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0169.png', 5.541519690546366
168, 169, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0169.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0170.png', 4.964551648335069
169, 170, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0170.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0171.png', 5.381202278394834
170, 171, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0171.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0172.png', 5.360014189144587
171, 172, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0172.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0173.png', 5.293437706952456
172, 173, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0173.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0174.png', 5.424196005316097
173, 174, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0174.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0175.png', 5.178548393830909
174, 175, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0175.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0176.png', 5.284718821211633
175, 176, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0176.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0177.png', 5.345501567585792
176, 177, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0177.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0178.png', 5.163313926913741
177, 178, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0178.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0179.png', 4.93394679983598
178, 179, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0179.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0180.png', 4.851691932497898
179, 180, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0180.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0181.png', 4.792835186409612
180, 181, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0181.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0182.png', 4.720017233641099
181, 182, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0182.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0183.png', 5.2545877216059935
182, 183, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0183.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0184.png', 4.913025538751384
183, 184, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0184.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0185.png', 5.341255557477757
184, 185, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0185.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0186.png', 5.329671480253632
185, 186, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0186.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0187.png', 5.278022636527567
186, 187, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0187.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0188.png', 4.9281571322962
187, 188, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0188.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0189.png', 5.57084327243866
188, 189, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0189.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0190.png', 5.595012035406828
189, 190, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0190.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0191.png', 5.617635018106928
190, 191, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0191.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0192.png', 5.530684824372607
191, 192, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0192.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0193.png', 5.025200232947067
192, 193, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0193.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0194.png', 5.361957334709422
193, 194, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0194.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0195.png', 5.608995399881664
194, 195, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0195.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0196.png', 5.305354953057877
195, 196, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0196.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0197.png', 5.002544134686306
196, 197, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0197.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0198.png', 5.062075704201945
197, 198, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0198.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0199.png', 4.9005898834312225
198, 199, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0199.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0200.png', 4.977802149116943
199, 200, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0200.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0201.png', 5.398711013241172
200, 201, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0201.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0202.png', 5.363937513144128
201, 202, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0202.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0203.png', 5.1793318759273275
202, 203, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0203.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0204.png', 5.421936241568753
203, 204, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0204.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0205.png', 5.420870095431541
