0, 1, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0001.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0002.png', 0.2576989833791585
149, 150, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0150.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0151.png', 0.4354603150360138
150, 151, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0151.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0152.png', 0.4152210833366046
151, 152, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0152.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0153.png', 0.3998941960584096
152, 153, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0153.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0154.png', 0.3869509558998693
153, 154, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0154.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0155.png', 0.3955378064564774
154, 155, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0155.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0156.png', 0.4064782700925987
155, 156, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0156.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0157.png', 0.36750434626199857
156, 157, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0157.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0158.png', 0.352203334232949
157, 158, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0158.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0159.png', 0.3024447405609757
158, 159, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0159.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0160.png', 0.2795745733746753
159, 160, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0160.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0161.png', 0.29562479442403117
160, 161, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0161.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0162.png', 0.24913097436942083
161, 162, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0162.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0163.png', 0.2628471957692232
162, 163, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0163.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0164.png', 0.22509420242786543
163, 164, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0164.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0165.png', 0.24979166935779357
164, 165, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0165.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0166.png', 0.23726265889551662
165, 166, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0166.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0167.png', 0.20650083275113756
166, 167, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0167.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0168.png', 0.2127296197665256
167, 168, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0168.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0169.png', 0.23884917374903075
168, 169, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0169.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0170.png', 0.22468794905822942
169, 170, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0170.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0171.png', 0.2051955528371969
170, 171, './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0171.png', './GTEA61/processed_frames2/S4/shake_tea,cup/1/mmaps/map0172.png', 0.31728049061559827
