0, 1, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0001.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0002.png', 5.467682383721367
133, 134, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0134.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0135.png', 5.5453759953100015
134, 135, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0135.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0136.png', 5.388949437718846
135, 136, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0136.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0137.png', 5.543704994193766
136, 137, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0137.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0138.png', 5.623402832509801
137, 138, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0138.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0139.png', 5.414104499994529
138, 139, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0139.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0140.png', 5.338051245054443
139, 140, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0140.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0141.png', 4.880307501691598
140, 141, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0141.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0142.png', 4.895824060065062
141, 142, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0142.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0143.png', 4.483560165920165
142, 143, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0143.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0144.png', 4.605991983954198
143, 144, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0144.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0145.png', 4.591172140950755
144, 145, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0145.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0146.png', 4.824299850411644
145, 146, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0146.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0147.png', 4.87555066825822
146, 147, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0147.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0148.png', 5.363482315277558
147, 148, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0148.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0149.png', 5.151321883851642
148, 149, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0149.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0150.png', 5.329419172489602
149, 150, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0150.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0151.png', 5.524807142604987
150, 151, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0151.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0152.png', 5.812165730485955
151, 152, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0152.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0153.png', 5.945180148863239
152, 153, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0153.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0154.png', 6.295878019485045
