0, 1, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0001.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0002.png', 0.22950280010963173
146, 147, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0147.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0148.png', 0.34353080975183736
147, 148, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0148.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0149.png', 0.28303227315843016
148, 149, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0149.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0150.png', 0.30290613187854604
149, 150, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0150.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0151.png', 0.31160642704650343
150, 151, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0151.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0152.png', 0.3211144916572337
151, 152, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0152.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0153.png', 0.3418682927938194
152, 153, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0153.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0154.png', 0.31411927142816415
153, 154, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0154.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0155.png', 0.29454653107934836
154, 155, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0155.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0156.png', 0.33641737874983185
155, 156, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0156.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0157.png', 0.2990979839707517
156, 157, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0157.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0158.png', 0.3427998498155076
157, 158, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0158.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0159.png', 0.32386294372444024
158, 159, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0159.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0160.png', 0.2794638870564375
159, 160, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0160.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0161.png', 0.34060179940476243
160, 161, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0161.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0162.png', 0.3206322442704885
161, 162, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0162.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0163.png', 0.2965935770094263
162, 163, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0163.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0164.png', 0.33678674282853993
163, 164, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0164.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0165.png', 0.31471107343966825
164, 165, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0165.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0166.png', 0.3043589856606952
165, 166, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0166.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0167.png', 0.30112961635368823
166, 167, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0167.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0168.png', 0.3201496172244022
167, 168, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0168.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0169.png', 0.3302738652123547
168, 169, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0169.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0170.png', 0.2933942408250042
169, 170, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0170.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0171.png', 0.2870530396571276
170, 171, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0171.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0172.png', 0.327962715933802
171, 172, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0172.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0173.png', 0.3346346217369326
172, 173, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0173.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0174.png', 0.31745371085977164
173, 174, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0174.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0175.png', 0.3145718775425218
174, 175, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0175.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0176.png', 0.2909382300011629
175, 176, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0176.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0177.png', 0.27780109184924273
176, 177, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0177.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0178.png', 0.294438597988096
177, 178, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0178.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0179.png', 0.269790935902853
178, 179, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0179.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0180.png', 0.250102318068809
179, 180, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0180.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0181.png', 0.29788286071250697
180, 181, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0181.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0182.png', 0.2605647883927817
181, 182, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0182.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0183.png', 0.2958761104910987
182, 183, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0183.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0184.png', 0.29662942783618323
183, 184, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0184.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0185.png', 0.3182844858620408
184, 185, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0185.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0186.png', 0.24526796446962257
185, 186, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0186.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0187.png', 0.3053138405436827
186, 187, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0187.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0188.png', 0.3077824022510985
187, 188, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0188.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0189.png', 0.30251574678899507
188, 189, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0189.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0190.png', 0.2877447866953606
189, 190, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0190.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0191.png', 0.27143917580233634
190, 191, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0191.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0192.png', 0.28292223292744034
191, 192, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0192.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0193.png', 0.2993121629925636
192, 193, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0193.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0194.png', 0.23359634416794278
193, 194, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0194.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0195.png', 0.25773728841524535
194, 195, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0195.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0196.png', 0.23131253809174743
195, 196, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0196.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0197.png', 0.2115647191317121
196, 197, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0197.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0198.png', 0.18765646911410902
197, 198, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0198.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0199.png', 0.14749083677657782
198, 199, './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0199.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/1/mmaps/map0200.png', 0.12383733463667075
