0, 1, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0001.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0002.png', 0.14391107199970504
134, 135, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0135.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0136.png', 0.26678212789944006
135, 136, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0136.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0137.png', 0.2633405289665375
136, 137, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0137.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0138.png', 0.22383382466254953
137, 138, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0138.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0139.png', 0.2384529694805139
138, 139, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0139.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0140.png', 0.24526796446962257
139, 140, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0140.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0141.png', 0.16888775724318505
140, 141, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0141.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0142.png', 0.18415338221719563
141, 142, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0142.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0143.png', 0.21995296753109175
142, 143, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0143.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0144.png', 0.24078650980181318
143, 144, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0144.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0145.png', 0.24955857094295497
