0, 1, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0001.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0002.png', 0.328030814707734
149, 150, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0150.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0151.png', 0.14261509137497763
150, 151, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0151.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0152.png', 0.12868743421262327
151, 152, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0152.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0153.png', 0.12004618599607648
152, 153, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0153.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0154.png', 0.07019967946508787
153, 154, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0154.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0155.png', 0.12649465824833692
154, 155, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0155.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0156.png', 0.20359105312418602
155, 156, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0156.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0157.png', 0.1951920344925875
156, 157, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0157.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0158.png', 0.1625867477508338
157, 158, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0158.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0159.png', 0.18362577532767893
158, 159, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0159.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0160.png', 0.1500502718305711
159, 160, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0160.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0161.png', 0.1835377859660015
160, 161, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0161.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0162.png', 0.23026764076936942
161, 162, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0162.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0163.png', 0.23975937444945494
162, 163, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0163.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0164.png', 0.24515048906086467
163, 164, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0164.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0165.png', 0.20675309076404097
164, 165, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0165.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0166.png', 0.18682672052431656
165, 166, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0166.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0167.png', 0.18752554802836613
166, 167, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0167.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0168.png', 0.138023739513875
167, 168, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0168.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0169.png', 0.12729341227893481
168, 169, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0169.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0170.png', 0.16725217054153652
169, 170, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0170.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0171.png', 0.16524535452684702
170, 171, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0171.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0172.png', 0.1768931477653069
171, 172, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0172.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0173.png', 0.15344002673813348
172, 173, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0173.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0174.png', 0.10443939461896858
173, 174, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0174.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0175.png', 0.057930789826300254
174, 175, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0175.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0176.png', 0.017931599546104356
175, 176, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0176.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0177.png', 0.004447198467456188
176, 177, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0177.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0178.png', 0.01633665552988666
177, 178, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0178.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0179.png', 0.01536634052521206
178, 179, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0179.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0180.png', 0.022951540121012557
179, 180, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0180.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0181.png', 0.047475957009750304
180, 181, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0181.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0182.png', 0.05273272812656978
181, 182, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0182.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0183.png', 0.07031775035271615
182, 183, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0183.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0184.png', 0.08239387701431983
183, 184, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0184.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0185.png', 0.10049797143106448
184, 185, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0185.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0186.png', 0.09439139586918852
185, 186, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0186.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0187.png', 0.1047570539927501
186, 187, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0187.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0188.png', 0.11001060589674763
187, 188, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0188.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0189.png', 0.11744696371981828
188, 189, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0189.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0190.png', 0.11245399137683688
189, 190, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0190.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0191.png', 0.11703764575228527
190, 191, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0191.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0192.png', 0.11229850962814263
191, 192, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0192.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0193.png', 0.09351776514627641
192, 193, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0193.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0194.png', 0.059104749602980095
193, 194, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0194.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0195.png', 0.04288100898344421
194, 195, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0195.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0196.png', 0.0348029448263291
195, 196, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0196.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0197.png', 0.03157470241860217
196, 197, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0197.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0198.png', 0.024453006600180294
197, 198, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0198.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0199.png', 0.029072313489856446
198, 199, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0199.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0200.png', 0.008567004826127734
199, 200, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0200.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0201.png', 0.00874590784647976
200, 201, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0201.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0202.png', 0.00874590784647976
201, 202, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0202.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0203.png', 0.009013185442534974
202, 203, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0203.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0204.png', 0.009013185442534974
203, 204, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0204.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0205.png', -0.0
204, 205, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0205.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0206.png', -0.0
205, 206, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0206.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0207.png', -0.0
206, 207, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0207.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0208.png', -0.0
207, 208, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0208.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0209.png', -0.0
208, 209, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0209.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0210.png', -0.0
209, 210, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0210.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0211.png', 0.009013185442534974
210, 211, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0211.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0212.png', 0.009013185442534974
211, 212, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0212.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0213.png', -0.0
212, 213, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0213.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0214.png', -0.0
213, 214, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0214.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0215.png', -0.0
214, 215, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0215.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0216.png', -0.0
215, 216, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0216.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0217.png', 0.009190671434539072
216, 217, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0217.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0218.png', 0.009190671434539072
217, 218, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0218.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0219.png', -0.0
218, 219, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0219.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0220.png', -0.0
219, 220, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0220.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0221.png', 0.007663336597961833
220, 221, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0221.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0222.png', 0.007663336597961833
221, 222, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0222.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0223.png', 0.009632027962640476
222, 223, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0223.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0224.png', 0.009632027962640476
223, 224, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0224.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0225.png', 0.007663336597961833
224, 225, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0225.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0226.png', 0.006835740708911834
225, 226, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0226.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0227.png', 0.014549452909915338
226, 227, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0227.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0228.png', 0.014138020193311689
227, 228, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0228.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0229.png', -0.0
228, 229, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0229.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0230.png', -0.0
229, 230, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0230.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0231.png', -0.0
230, 231, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0231.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0232.png', -0.0
231, 232, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0232.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0233.png', -0.0
232, 233, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0233.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0234.png', -0.0
233, 234, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0234.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0235.png', 0.009013185442534974
234, 235, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0235.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0236.png', 0.009013185442534974
235, 236, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0236.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0237.png', -0.0
236, 237, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0237.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0238.png', -0.0
237, 238, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0238.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0239.png', 0.0089242343066975
238, 239, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0239.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0240.png', 0.0089242343066975
239, 240, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0240.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0241.png', -0.0
240, 241, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0241.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0242.png', 0.009279209349486487
241, 242, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0242.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0243.png', 0.009279209349486487
242, 243, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0243.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0244.png', -0.0
243, 244, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0244.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0245.png', -0.0
244, 245, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0245.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0246.png', 0.012890940833683676
245, 246, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0246.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0247.png', 0.01816859077623906
246, 247, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0247.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0248.png', 0.048188679925778785
247, 248, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0248.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0249.png', 0.1441506422849592
248, 249, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0249.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0250.png', 0.17137569411498504
249, 250, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0250.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0251.png', 0.16947699508636546
250, 251, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0251.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0252.png', 0.14472507092849213
251, 252, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0252.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0253.png', 0.15875539145159356
252, 253, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0253.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0254.png', 0.17519532245184102
253, 254, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0254.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0255.png', 0.18093499393696144
254, 255, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0255.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0256.png', 0.16478805645259015
255, 256, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0256.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0257.png', 0.15075860275263708
256, 257, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0257.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0258.png', 0.1525010091807485
257, 258, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0258.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0259.png', 0.17385069353331004
258, 259, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0259.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0260.png', 0.14458153510708763
259, 260, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0260.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0261.png', 0.1309672689729181
260, 261, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0261.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0262.png', 0.11110432141266045
261, 262, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0262.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0263.png', 0.1169352478659102
262, 263, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0263.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0264.png', 0.12423957860817698
263, 264, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0264.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0265.png', 0.11302353835216326
264, 265, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0265.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0266.png', 0.13996297339435232
265, 266, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0266.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0267.png', 0.10980191108027593
266, 267, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0267.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0268.png', 0.11770256575999052
267, 268, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0268.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0269.png', 0.1055499700099356
268, 269, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0269.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0270.png', 0.09264183061392173
269, 270, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0270.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0271.png', 0.08794869015647709
270, 271, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0271.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0272.png', 0.09640298439777262
271, 272, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0272.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0273.png', 0.11436631290843007
272, 273, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0273.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0274.png', 0.1319545488696113
273, 274, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0274.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0275.png', 0.1309672689729181
274, 275, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0275.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0276.png', 0.18892027208479154
275, 276, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0276.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0277.png', 0.24381738140060547
276, 277, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0277.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0278.png', 0.21554804743688413
277, 278, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0278.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0279.png', 0.22122242615178528
278, 279, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0279.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0280.png', 0.1923901935606281
279, 280, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0280.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0281.png', 0.20130239682649345
280, 281, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0281.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0282.png', 0.1851192006648215
281, 282, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0282.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0283.png', 0.2023632190356425
282, 283, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0283.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0284.png', 0.20629052459406547
283, 284, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0284.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0285.png', 0.22114061591069858
284, 285, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0285.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0286.png', 0.18287736450428463
285, 286, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0286.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0287.png', 0.17929565163705113
286, 287, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0287.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0288.png', 0.19925947787368004
287, 288, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0288.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0289.png', 0.18296547188363504
288, 289, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0289.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0290.png', 0.15137157677309515
289, 290, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0290.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0291.png', 0.0912134549995664
290, 291, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0291.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0292.png', 0.12992805694516985
291, 292, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0292.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0293.png', 0.10697282522746844
292, 293, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0293.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0294.png', 0.07337006210904051
293, 294, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0294.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0295.png', 0.029504317846492503
294, 295, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0295.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0296.png', 0.02004498904140762
295, 296, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0296.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0297.png', 0.03178726903931092
296, 297, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0297.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0298.png', 0.02805920752185529
297, 298, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0298.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0299.png', 0.02415416889403512
298, 299, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0299.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0300.png', 0.023328635668721422
