0, 1, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0001.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0002.png', 4.859562835347308
133, 134, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0134.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0135.png', 5.461453097772431
134, 135, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0135.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0136.png', 4.875074804377274
135, 136, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0136.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0137.png', 5.013330180467934
136, 137, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0137.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0138.png', 4.70643735599383
137, 138, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0138.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0139.png', 5.198913863737922
138, 139, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0139.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0140.png', 4.8704605536017445
139, 140, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0140.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0141.png', 5.123336301696602
140, 141, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0141.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0142.png', 4.853508045587019
141, 142, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0142.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0143.png', 4.827585179117982
142, 143, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0143.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0144.png', 4.8462923705971
143, 144, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0144.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0145.png', 5.507891226073704
