0, 1, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0001.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0002.png', 0.1994726609673858
136, 137, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0137.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0138.png', -0.0
137, 138, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0138.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0139.png', 0.017931599546104356
138, 139, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0139.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0140.png', 0.027549906947861063
139, 140, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0140.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0141.png', 0.05209840383342866
140, 141, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0141.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0142.png', 0.10985409587702741
141, 142, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0142.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0143.png', 0.16286248303205578
142, 143, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0143.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0144.png', 0.18948576900583983
143, 144, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0144.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0145.png', 0.16606736444174724
144, 145, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0145.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0146.png', 0.18813621926748889
145, 146, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0146.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0147.png', 0.14658673850549656
146, 147, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0147.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0148.png', 0.1412187503423993
147, 148, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0148.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0149.png', 0.14290342384739319
148, 149, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0149.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0150.png', 0.1399146003478618
149, 150, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0150.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0151.png', 0.1412187503423993
150, 151, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0151.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0152.png', 0.14548979513333618
151, 152, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0152.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0153.png', 0.16442189477098235
152, 153, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0153.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0154.png', 0.15282988946973228
153, 154, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0154.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0155.png', 0.16189668966635717
154, 155, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0155.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0156.png', 0.15287685263322914
155, 156, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0156.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0157.png', 0.1307200770806465
156, 157, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0157.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0158.png', 0.05424784976985948
157, 158, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0158.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0159.png', 0.016014380314503432
158, 159, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0159.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0160.png', 0.00874590784647976
159, 160, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0160.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0161.png', -0.0
160, 161, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0161.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0162.png', 0.06137480776807976
161, 162, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0162.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0163.png', 0.18071378231834598
162, 163, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0163.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0164.png', 0.1560122510996071
163, 164, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0164.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0165.png', 0.14419854043456756
164, 165, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0165.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0166.png', 0.136904638944909
165, 166, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0166.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0167.png', 0.13495124305642997
166, 167, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0167.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0168.png', 0.15531218968020513
167, 168, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0168.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0169.png', 0.17720525544492316
168, 169, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0169.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0170.png', 0.17403019504573877
169, 170, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0170.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0171.png', 0.15903343186242716
170, 171, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0171.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0172.png', 0.138023739513875
171, 172, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0172.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0173.png', 0.14725309706518344
172, 173, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0173.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0174.png', 0.14290342384739319
173, 174, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0174.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0175.png', 0.1573161439791995
174, 175, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0175.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0176.png', 0.14063962003442132
175, 176, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0176.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0177.png', 0.1573161439791995
176, 177, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0177.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0178.png', 0.1521248493666949
177, 178, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0178.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0179.png', 0.1535807097601434
178, 179, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0179.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0180.png', 0.1815538553683262
179, 180, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0180.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0181.png', 0.1364659184155442
180, 181, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0181.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0182.png', 0.13880049798406024
181, 182, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0182.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0183.png', 0.17281725277915894
182, 183, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0183.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0184.png', 0.1525480068935327
183, 184, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0184.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0185.png', 0.1556390199527443
184, 185, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0185.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0186.png', 0.13519591719987148
185, 186, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0186.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0187.png', 0.14097754140019766
186, 187, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0187.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0188.png', 0.14088101970906022
187, 188, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0188.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0189.png', 0.20822217504550214
188, 189, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0189.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0190.png', 0.1755085290526404
189, 190, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0190.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0191.png', 0.18437305213552724
190, 191, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0191.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0192.png', 0.21798141373984628
191, 192, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0192.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0193.png', 0.2154240197839874
192, 193, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0193.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0194.png', 0.25304502768789267
193, 194, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0194.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0195.png', 0.3128641446188837
194, 195, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0195.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0196.png', 0.3129688372882431
195, 196, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0196.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0197.png', 0.335913345336441
196, 197, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0197.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0198.png', 0.40665851902721417
197, 198, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0198.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0199.png', 0.45406943746938483
198, 199, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0199.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0200.png', 0.41070062236205435
199, 200, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0200.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0201.png', 0.39700343594223975
200, 201, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0201.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0202.png', 0.4149246735428642
201, 202, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0202.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0203.png', 0.4050344294808385
202, 203, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0203.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0204.png', 0.4138861460261467
203, 204, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0204.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0205.png', 0.5036645652848096
204, 205, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0205.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0206.png', 0.4592870144826965
205, 206, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0206.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0207.png', 0.44897687632475797
206, 207, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0207.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0208.png', 0.4011680214358616
207, 208, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0208.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0209.png', 0.4229087439753794
208, 209, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0209.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0210.png', 0.406718590611546
209, 210, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0210.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0211.png', 0.44788024229066614
210, 211, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0211.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0212.png', 0.40034942788289807
211, 212, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0212.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0213.png', 0.42202983486459067
212, 213, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0213.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0214.png', 0.4617420285819108
213, 214, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0214.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0215.png', 0.45074434474602193
214, 215, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0215.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0216.png', 0.3815048001969842
215, 216, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0216.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0217.png', 0.37896801737441527
216, 217, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0217.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0218.png', 0.4063280234642942
217, 218, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0218.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0219.png', 0.39998526860706396
218, 219, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0219.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0220.png', 0.3833461844453451
219, 220, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0220.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0221.png', 0.373103906570047
220, 221, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0221.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0222.png', 0.33054519678548583
221, 222, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0222.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0223.png', 0.3442940779842512
222, 223, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0223.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0224.png', 0.39452821393616927
223, 224, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0224.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0225.png', 0.25873232206543323
224, 225, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0225.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0226.png', 0.21608516706344097
225, 226, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0226.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0227.png', 0.21052245292130053
226, 227, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0227.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0228.png', 0.1937283896118382
227, 228, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0228.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0229.png', 0.25157557916310536
228, 229, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0229.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0230.png', 0.28468042782399045
229, 230, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0230.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0231.png', 0.26982844770307396
230, 231, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0231.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0232.png', 0.2986336677871671
231, 232, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0232.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0233.png', 0.2737165663278182
232, 233, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0233.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0234.png', 0.27975900440529633
233, 234, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0234.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0235.png', 0.3203220276561135
234, 235, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0235.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0236.png', 0.4406626101831891
235, 236, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0236.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0237.png', 0.4142127238301822
236, 237, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0237.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0238.png', 0.42679061977728155
237, 238, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0238.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0239.png', 0.3870748923368744
238, 239, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0239.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0240.png', 0.4336782878019166
239, 240, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0240.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0241.png', 0.4271106144094077
240, 241, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0241.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0242.png', 0.5201706461593422
241, 242, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0242.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0243.png', 0.5336494133540911
242, 243, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0243.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0244.png', 0.46500966224150275
243, 244, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0244.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0245.png', 0.4472889566738705
244, 245, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0245.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0246.png', 0.4735239806988317
245, 246, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0246.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0247.png', 0.44788024229066614
246, 247, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0247.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0248.png', 0.4755201439554151
247, 248, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0248.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0249.png', 0.44675350620724874
248, 249, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0249.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0250.png', 0.4510524430240763
249, 250, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0250.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0251.png', 0.3903503859656825
250, 251, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0251.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0252.png', 0.4560172087299933
251, 252, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0252.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0253.png', 0.3845604299046818
252, 253, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0253.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0254.png', 0.40153150144266386
253, 254, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0254.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0255.png', 0.30545517249472454
254, 255, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0255.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0256.png', 0.29584021464043714
255, 256, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0256.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0257.png', 0.2937185466339357
256, 257, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0257.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0258.png', 0.2631128891008755
257, 258, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0258.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0259.png', 0.2944745778454753
258, 259, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0259.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0260.png', 0.27916862188368957
259, 260, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0260.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0261.png', 0.25006349629543656
260, 261, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0261.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0262.png', 0.25631829276550167
261, 262, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0262.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0263.png', 0.23099124316811365
262, 263, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0263.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0264.png', 0.19463290394693725
263, 264, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0264.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0265.png', 0.21326959576098722
264, 265, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0265.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0266.png', 0.35003826596170445
265, 266, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0266.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0267.png', 0.34076859084819316
266, 267, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0267.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0268.png', 0.4166714904746455
267, 268, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0268.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0269.png', 0.4443807938737493
268, 269, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0269.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0270.png', 0.49513795095642876
269, 270, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0270.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0271.png', 0.4339372808000078
270, 271, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0271.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0272.png', 0.42867915600207884
