0, 1, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00001.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00002.png', 4.2553989953750735
135, 136, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00136.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00137.png', 3.162956079557776
136, 137, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00137.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00138.png', 3.413297484124968
137, 138, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00138.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00139.png', 3.660134086207948
138, 139, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00139.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00140.png', 3.5974947181259385
139, 140, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00140.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00141.png', 4.372015297193139
140, 141, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00141.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00142.png', 4.453144171879232
141, 142, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00142.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00143.png', 4.276540164506459
142, 143, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00143.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00144.png', 4.970646105249395
143, 144, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00144.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00145.png', 5.128160230164969
144, 145, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00145.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00146.png', 4.587758147463425
145, 146, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00146.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00147.png', 5.36584938468681
146, 147, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00147.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00148.png', 4.7924722803530635
147, 148, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00148.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00149.png', 4.869544404832049
148, 149, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00149.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00150.png', 4.762769641599356
149, 150, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00150.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00151.png', 4.433375885320374
150, 151, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00151.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00152.png', 3.914295719023853
151, 152, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00152.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00153.png', 4.052363648355576
152, 153, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00153.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00154.png', 4.2169595763749435
153, 154, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00154.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00155.png', 3.9722463358655014
154, 155, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00155.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00156.png', 3.435080065087125
155, 156, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00156.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00157.png', 3.3530787609571777
156, 157, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00157.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00158.png', 3.6253347241226814
157, 158, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00158.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00159.png', 3.7670585431876042
158, 159, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00159.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00160.png', 4.501079481046865
159, 160, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00160.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00161.png', 4.860311225528765
160, 161, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00161.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00162.png', 4.787629373821342
161, 162, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00162.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00163.png', 4.349148890541233
162, 163, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00163.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00164.png', 4.886171155926525
163, 164, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00164.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00165.png', 5.299766567934934
164, 165, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00165.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00166.png', 4.828945166132959
165, 166, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00166.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00167.png', 4.673379807627523
166, 167, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00167.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00168.png', 4.642201692787454
167, 168, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00168.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00169.png', 4.753957242973922
168, 169, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00169.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00170.png', 4.829646804722697
169, 170, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00170.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00171.png', 4.210354616995507
170, 171, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00171.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00172.png', 4.485465151789034
171, 172, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00172.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00173.png', 4.21057690081648
172, 173, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00173.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00174.png', 4.4994944781187245
173, 174, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00174.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00175.png', 4.18517626368382
174, 175, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00175.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00176.png', 4.490376677176892
175, 176, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00176.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00177.png', 4.195186045759837
176, 177, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00177.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00178.png', 4.030415656645694
177, 178, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00178.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00179.png', 3.6989378539739852
178, 179, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00179.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00180.png', 4.106062579869447
179, 180, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00180.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00181.png', 5.127854783620341
180, 181, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00181.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00182.png', 4.685611063516157
181, 182, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00182.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00183.png', 5.969182082388792
182, 183, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00183.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00184.png', 5.6522713404928915
183, 184, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00184.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00185.png', 5.394654536057245
184, 185, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00185.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00186.png', 4.6137088992912485
185, 186, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00186.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00187.png', 4.22412551841383
186, 187, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00187.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00188.png', 4.845405952012726
187, 188, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00188.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00189.png', 4.8036143398953985
188, 189, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00189.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00190.png', 4.966914938282355
189, 190, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00190.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00191.png', 5.0434477110487235
190, 191, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00191.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00192.png', 4.6640088391910774
191, 192, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00192.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00193.png', 4.8924279574681435
192, 193, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00193.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00194.png', 5.405354401786913
193, 194, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00194.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00195.png', 5.47520326002411
194, 195, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00195.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00196.png', 7.056077723534323
195, 196, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00196.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00197.png', 7.109422630531079
196, 197, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00197.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00198.png', 6.3355597258902
197, 198, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00198.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00199.png', 7.026805966696819
198, 199, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00199.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00200.png', 6.871602304477007
199, 200, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00200.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00201.png', 6.4689327078336305
200, 201, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00201.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00202.png', 6.608394725113315
201, 202, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00202.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00203.png', 6.733597108970308
202, 203, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00203.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00204.png', 6.203372783908618
203, 204, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00204.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00205.png', 5.998847493442554
204, 205, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00205.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00206.png', 6.196673511491907
205, 206, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00206.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00207.png', 7.020841140585604
206, 207, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00207.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00208.png', 5.473328584341039
207, 208, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00208.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00209.png', 5.970098809942282
208, 209, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00209.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00210.png', 5.418903516286849
209, 210, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00210.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00211.png', 6.752071718307913
210, 211, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00211.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00212.png', 5.415390869674202
211, 212, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00212.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00213.png', 6.181188125826653
212, 213, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00213.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00214.png', 5.41441379176667
213, 214, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00214.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00215.png', 5.419760142170484
214, 215, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00215.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00216.png', 5.1051795733602106
215, 216, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00216.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00217.png', 4.921519011298593
216, 217, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00217.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00218.png', 5.646155628348121
217, 218, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00218.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00219.png', 5.961120814210808
218, 219, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00219.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00220.png', 4.563882039049533
219, 220, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00220.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00221.png', 4.753098006593524
220, 221, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00221.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00222.png', 4.628640081576532
221, 222, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00222.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00223.png', 4.56783806712151
222, 223, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00223.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00224.png', 5.027684370646782
223, 224, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00224.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00225.png', 4.888072633272787
224, 225, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00225.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00226.png', 4.550410727240415
225, 226, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00226.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00227.png', 4.17759430573155
226, 227, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00227.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00228.png', 4.043705628740908
227, 228, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00228.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00229.png', 3.7073237027513923
228, 229, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00229.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00230.png', 3.317145327637635
229, 230, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00230.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00231.png', 4.077311242120436
230, 231, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00231.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00232.png', 4.390062116509186
231, 232, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00232.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00233.png', 4.437992243275088
232, 233, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00233.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00234.png', 3.664781663487563
233, 234, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00234.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00235.png', 4.213263977023816
234, 235, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00235.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00236.png', 4.430967612539036
235, 236, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00236.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00237.png', 4.778358308636031
236, 237, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00237.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00238.png', 5.543766640480337
237, 238, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00238.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00239.png', 5.816349123173974
238, 239, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00239.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00240.png', 5.4140407356905795
239, 240, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00240.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00241.png', 6.219134522574643
240, 241, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00241.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00242.png', 6.507127503336632
241, 242, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00242.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00243.png', 5.703657059408856
242, 243, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00243.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00244.png', 5.973212419924307
243, 244, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00244.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00245.png', 5.74011529415165
244, 245, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00245.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00246.png', 4.4808162465996215
245, 246, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00246.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00247.png', 4.609812920337327
246, 247, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00247.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00248.png', 5.447063800059498
247, 248, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00248.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00249.png', 4.291526920477833
248, 249, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00249.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00250.png', 5.047472881014904
249, 250, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00250.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00251.png', 4.099676436275461
250, 251, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00251.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00252.png', 4.562462509847702
251, 252, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00252.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00253.png', 5.249706105034307
252, 253, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00253.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00254.png', 4.833438823828494
253, 254, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00254.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00255.png', 4.5511111412723775
254, 255, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00255.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00256.png', 4.214255490872348
255, 256, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00256.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00257.png', 3.9123819465573715
256, 257, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00257.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00258.png', 4.099230945938802
257, 258, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00258.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00259.png', 4.4346525820244445
258, 259, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00259.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00260.png', 4.267444763885721
259, 260, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00260.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00261.png', 4.900281846277846
260, 261, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00261.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00262.png', 5.019035811245769
261, 262, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00262.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00263.png', 4.768931981739141
262, 263, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00263.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00264.png', 3.84787436343456
263, 264, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00264.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00265.png', 5.091326854520795
264, 265, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00265.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00266.png', 5.909921545470285
265, 266, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00266.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00267.png', 5.9503698750290805
266, 267, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00267.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00268.png', 5.420429557550079
267, 268, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00268.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00269.png', 5.616938473667472
268, 269, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00269.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00270.png', 5.715003858483536
269, 270, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00270.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00271.png', 5.2734144140686485
270, 271, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00271.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00272.png', 5.17299061768692
